asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
doge,2025-03-24 00:00:00+00:00,81554,48411.03513909224,27123550906.138485,24279193988.51884,,,,,,,797237222.165602,34.02193243368708,1.1171520322694686,
doge,2025-03-25 00:00:00+00:00,71450,40544.82223847842,28293366591.510937,24301616736.337105,,,,,,,1005184333.9458228,28.1474408583808,1.1642586128520886,
doge,2025-03-26 00:00:00+00:00,72885,39238.18129079042,28910053037.992485,24314390331.51142,,,,,,,974579337.2459422,29.66413500997181,1.189009991359935,
doge,2025-03-27 00:00:00+00:00,73008,38978.601620029454,28356483789.17728,24315808514.853745,,,,,,,610504088.0140319,46.44765587306849,1.1661748270412315,
doge,2025-03-28 00:00:00+00:00,77362,39793.048798252,26797930872.551235,24269457338.77873,,,,,,,826137428.0174633,32.43761868634859,1.1041833568207726,
doge,2025-03-29 00:00:00+00:00,65929,38602.16666666666,25107886747.180832,24248773384.10004,,,,,,,582870872.6056962,43.076241972664086,1.0354291472592223,
doge,2025-03-30 00:00:00+00:00,64811,40275.29575402635,24696312056.286312,24233877035.8832,,,,,,,509368805.5369804,48.4841470224139,1.0190821724364774,
doge,2025-03-31 00:00:00+00:00,70599,40495.93138686131,24718695451.436745,24181747752.40232,,,,,,,1177892929.9116137,20.985519841172305,1.0222046687663873,
doge,2025-04-01 00:00:00+00:00,67301,32906.585276967926,25897128601.24629,24176430496.75474,,,,,,,633124742.5124602,40.90367484056527,1.07117254570407,
doge,2025-04-02 00:00:00+00:00,65568,42262.06143597335,24407246902.055065,24152561870.46912,,,,,,,969787183.9476428,25.16763193621744,1.0105448454268258,
doge,2025-04-03 00:00:00+00:00,66941,39308.76470588235,23999561506.632114,23996504783.0806,,,,,,,852208163.940431,28.16161886511765,1.0001273820324728,
doge,2025-04-04 00:00:00+00:00,67446,39147.28095582911,25413325225.178143,24007978803.550774,,,,,,,788413031.7974416,32.233517458787155,1.0585366403863836,
doge,2025-04-05 00:00:00+00:00,63733,41032.32848837208,25069558371.13148,24003156457.39258,,,,,,,272012086.8514656,92.16339855081848,1.0444275700002972,
doge,2025-04-06 00:00:00+00:00,66060,25892.596949891067,22067797725.566307,23955514660.15248,,,,,,,573089808.190802,38.50670071281245,0.9211990657948088,
doge,2025-04-07 00:00:00+00:00,77288,25030.06560922856,22245666488.56232,23859907320.84401,,,,,,,1194236102.277861,18.62752804586245,0.9323450501892148,
doge,2025-04-08 00:00:00+00:00,71901,24929.97439648866,21113904896.115097,23814331561.3252,,,,,,,974779306.319878,21.660189910911463,0.8866049774163877,
doge,2025-04-09 00:00:00+00:00,102779,83073.57476294675,23910703747.42216,23836672536.264942,,,,,,,1060156850.9764358,22.553930322102524,1.0031057695257,
doge,2025-04-10 00:00:00+00:00,86329,71065.92076302273,22872044458.199196,23820360137.773888,,,,,,,773831192.3907753,29.55689132604659,0.960188860534024,
doge,2025-04-11 00:00:00+00:00,68324,25763.801465201464,23796880591.11516,23801578470.3382,,,,,,,692767384.4923377,34.35046326344246,0.9998026232071586,
doge,2025-04-12 00:00:00+00:00,67244,39551.07947019868,24963724682.549793,23803386622.35534,,,,,,,665854404.2431095,37.491266143875066,1.0487467635846701,
doge,2025-04-13 00:00:00+00:00,67817,41540.25972120323,24185214815.794155,23798720892.228287,,,,,,,446036449.01610345,54.222507755013055,1.0162401132949999,
doge,2025-04-14 00:00:00+00:00,64135,30802.994860499264,23643128392.230003,23789206496.56494,,,,,,,902555276.5948191,26.195767733397265,0.9938594797453193,
doge,2025-04-15 00:00:00+00:00,66419,39250.107771261,22884252129.634056,23751334754.10816,,,,,,,677327233.5279055,33.78610957430407,0.9634933095991952,
doge,2025-04-16 00:00:00+00:00,61979,37867.2884195193,23033900615.185253,23718568838.157234,,,,,,,983371928.2877886,23.42338636337834,0.9711336620837543,
doge,2025-04-17 00:00:00+00:00,62802,19163.907475943743,23214153493.87134,23723947798.70673,,,,,,,595608356.7528903,38.975533554346306,0.9785114050510945,
doge,2025-04-18 00:00:00+00:00,55733,15133.481104651162,23471800867.71533,23726710992.16797,,,,,,,523762350.3090297,44.81383752357633,0.9892564070706309,
doge,2025-04-19 00:00:00+00:00,55523,10779.343888070693,23419259826.7078,23727637953.758068,,,,,,,380179559.345135,61.600523360718896,0.987003420751309,
doge,2025-04-20 00:00:00+00:00,53056,10478.149927219796,23094226663.92612,23725630707.18737,,,,,,,306627134.80700433,75.31696983850425,0.9733872599192916,
doge,2025-04-21 00:00:00+00:00,56361,24024.16946676406,23657124789.866882,23649704682.523403,,,,,,,735088850.8622552,32.18267392046173,1.0003137505285198,
doge,2025-04-22 00:00:00+00:00,61185,28117.25293255132,26557007077.556477,23665348895.16205,,,,,,,1048388167.731828,25.331273181966715,1.1221895436743625,
doge,2025-04-23 00:00:00+00:00,66587,29647.943703703702,26641570742.870373,23653768266.02135,,,,,,,934664080.5900904,28.503899204140268,1.12631401657642,
doge,2025-04-24 00:00:00+00:00,61903,18750.81573197378,27145193095.20765,23663692805.399456,,,,,,,804763900.6286408,33.7306296592121,1.147124133094468,
doge,2025-04-25 00:00:00+00:00,62283,15326.913107511044,27133745465.815296,23659054709.035336,,,,,,,890339759.5342522,30.475720280097676,1.1468651558362128,
doge,2025-04-26 00:00:00+00:00,59663,36945.420058139534,27086674143.602554,23666816502.202698,,,,,,,384136242.8954016,70.51319588966282,1.144500112259778,
doge,2025-04-27 00:00:00+00:00,62587,40138.24890829694,26791632581.74221,23666624872.616222,,,,,,,346108187.5981064,77.40826002316967,1.1320428124392938,
doge,2025-04-28 00:00:00+00:00,67054,38658.36562272396,26660905680.80652,23666124444.172295,,,,,,,631340840.2489864,42.229021126357146,1.12654295145362,
doge,2025-04-29 00:00:00+00:00,66071,35678.817258883246,25925644898.691982,23662462867.051872,,,,,,,555774345.1483741,46.64778992591077,1.0956443986560425,
doge,2025-04-30 00:00:00+00:00,64473,32820.13729809104,25724400638.726864,23654287686.981045,,,,,,,733366853.9359865,35.07712477140707,1.0875153367177983,
doge,2025-05-01 00:00:00+00:00,62784,34796.36297903109,26946864926.175037,23672546351.9472,,,,,,,564284929.6234895,47.75400424773868,1.1383171259038851,
doge,2025-05-02 00:00:00+00:00,61414,42798.63689179376,27039582243.148,23647218644.303127,,,,,,,527050035.70672625,51.30363421167475,1.1434571925718684,
doge,2025-05-03 00:00:00+00:00,58438,40910.89773557341,26214333521.044174,23643747375.867992,,,,,,,289013473.7885648,90.70280764910615,1.1087216042495807,
doge,2025-05-04 00:00:00+00:00,58144,42329.15073529412,25429463105.415264,23631468973.52921,,,,,,,310841438.36713386,81.80847199458846,1.0760847382742087,
doge,2025-05-05 00:00:00+00:00,61567,36350.0931085044,25494999405.538406,23628629068.955063,,,,,,,520926051.32427895,48.94168633095995,1.0789876692014904,
doge,2025-05-06 00:00:00+00:00,62459,24047.404849375456,25635681201.71044,23631639565.775105,,,,,,,401426981.7382994,63.86138044508179,1.0848033260814338,
doge,2025-05-07 00:00:00+00:00,62019,34980.90037174721,25693387896.69471,23632284069.070656,,,,,,,408360453.06754,62.918403835851365,1.0872155997109723,
doge,2025-05-08 00:00:00+00:00,70909,29421.868995633187,29342158085.23191,23728589928.915176,,,,,,,2980881995.6413527,9.843448391494876,1.2365740304473867,
doge,2025-05-09 00:00:00+00:00,71330,23818.490895848503,30587293815.42085,23867283008.8296,,,,,,,3916325459.340326,7.810202224759185,1.2815574275507273,
doge,2025-05-10 00:00:00+00:00,76889,19009.600880410857,37034725169.24983,23923137936.392666,,,,,,,881690520.7960253,42.00422290557622,1.5480713804233595,
