asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
neo,2025-04-02 00:00:00+00:00,80,708.7569050321604,455760212.005337,2959931149.4722414,,,,,,,563880,808.2574519495939,0.15397662614098287,
neo,2025-04-03 00:00:00+00:00,65,721.7443793689779,473474741.001573,2956446335.908965,,,,,,,469844,1007.7275457419336,0.16014995274926994,
neo,2025-04-04 00:00:00+00:00,31,707.7698427732524,484941898.159177,2957111237.489267,,,,,,,19379,25024.092995468134,0.1639917673746073,
neo,2025-04-05 00:00:00+00:00,27,703.9979178497066,474514244.608938,2956528739.5992575,,,,,,,6892,68850.0064725679,0.16049708506241545,
neo,2025-04-06 00:00:00+00:00,55,715.7631227333461,473586544.051511,2956827820.757895,,,,,,,56484,8384.437080438904,0.1601671023002351,
neo,2025-04-07 00:00:00+00:00,44,702.6866944655042,479320401.237386,2956885284.501051,,,,,,,31029,15447.497542214895,0.16210314405831514,
neo,2025-04-08 00:00:00+00:00,36,722.2781053832985,515829797.9709,2959102510.220289,,,,,,,18015,28633.349873488758,0.17431967841239107,
neo,2025-04-09 00:00:00+00:00,55,715.9684710351377,558802493.843607,2961536879.4163194,,,,,,,30054,18593.281887389596,0.18868665716353994,
neo,2025-04-10 00:00:00+00:00,41,715.5177520410101,528749621.383992,2959866275.6058774,,,,,,,166065,3183.9919392044803,0.17863969928025153,
neo,2025-04-11 00:00:00+00:00,45,712.9450861579246,552233409.929617,2930937220.125851,,,,,,,21465282,25.726818307330742,0.18841529806152066,
neo,2025-04-12 00:00:00+00:00,29,704.8421251654377,559402400.47749,2932738674.8043423,,,,,,,7636,73258.56475608826,0.1907440322874354,
neo,2025-04-13 00:00:00+00:00,42,718.4886104783599,524579314.823828,2929231399.508873,,,,,,,13872,37815.694551890716,0.1790842863803048,
neo,2025-04-14 00:00:00+00:00,40,702.5830655830656,521891919.011446,2928964930.7365,,,,,,,4924,105989.4230323814,0.1781830548856091,
neo,2025-04-15 00:00:00+00:00,37,707.1882686849574,530898552.661326,3069619480.0812173,,,,,,,6258228,84.83208867770973,0.17295256174464962,
neo,2025-04-16 00:00:00+00:00,35,706.151893939394,552088717.932693,3070104215.348648,,,,,,,11714,47130.674230211116,0.17982735412452328,
neo,2025-04-17 00:00:00+00:00,34,712.5529255822761,546595500.193644,3071138763.9800215,,,,,,,5100,107175.58827326354,0.17797811893243382,
neo,2025-04-18 00:00:00+00:00,35,709.1065651760229,552278944.341872,3071290211.0925364,,,,,,,8673,63677.95968429286,0.1798198497645106,
